Public/Owned	CONTENT_ID	MLC	ISRC	ISWC	TITLE	ARTIST	SMP	UMP	BMG	KOBALT	WCM	ABKCO	AUDIAM	BELIEVE	CONCORD	DMG	DST	HAL	HIPGNOSIS	PEER	RESERVOIR	ROUND HILL	SPIRIT	WIXEN	OTHER	Risk
FALSE	331227	B2811Z		T0719628246	Before I Forget	Slipknot	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	306443	B2811Z		T0719628246	Before I Forget	Slipknot	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	305693	B2811Z		T0719628246	Before I Forget	Slipknot	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	254177	B2811Z		T0719628246	Before I Forget	Slipknot	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	318723	B28185		T0702899204	Before And After	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	B28185		T0702899204	Before And After	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	377687	B2891O		T3041928267	Back To Black	Amy Winehouse	50	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	Red
FALSE	397489	B2891O		T3041928267	Back To Black	Amy Winehouse	50	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	Red
FALSE	397597	B2954M		T0710751077	Bu's Delight	Art Blakey And The Jazz Messengers	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	328206	B29553		T0708807753	Beggin'	Måneskin	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	407940	B3024H		T0101685408	Behind The Wall Of Sleep	Black Sabbath	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	379434	B3041H	GBBLY1002807		Black Orpheus (Manha De Carnaval)	Luiz Bonfa	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	347058	B3044J		T0721940551	Burn	Usher	65	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	275372	B3048L	USAT20901291		Bad Company	Bad Company	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	384525	B3048L	US5Z50900004		Bad Company	Five Finger Death Punch	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	309556	B30810		T0104362084	Being For The Benefit Of Mr. Kite	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	392734	B3089G	USHR10622219		Breath	Breaking Benjamin	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	50	Red
FALSE	314507	B3089G	USHR10622219		Breath	Breaking Benjamin	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	50	Red
FALSE	391194	B3089G	USHR10622219		Breath	Breaking Benjamin	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	50	Red
FALSE	260593	B3117K		T0468088698	Black Hole Sun	Soundgarden	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	Red
FALSE	392253	B3117K		T0468088698	Black Hole Sun	Soundgarden	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	Red
FALSE	330270	B31342	USSM11002859		Believer	Ozzy Osbourne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	373395	B3146L		T0700194655	Blow Up The Outside World	Soundgarden	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	Red
FALSE	337432	B3146N		T0700194917	Burden In My Hand	Soundgarden	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	Red
FALSE	406913	B3146N		T0700194917	Burden In My Hand	Soundgarden	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0	Red
FALSE	279366	B3326R		T0700167414	Best Of Both Worlds	Van Halen	0	58.81	0	0	41.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	228799	B33273		T0708844830	Best Of My Love	The Emotions	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	408080	B33273		T0708844830	Best Of My Love	The Emotions	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	384745	B3365B		T9027521295	Better In Time	Leona Lewis	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	197057	B3371X		T0731688393	Bubbly	Colbie Caillat	7.5	0	0	0	0	0	0	0	0	0	70	0	0	0	22.5	0	0	0	0	Red
FALSE	228550	B3371X		T0731688393	Bubbly	Colbie Caillat	7.5	0	0	0	0	0	0	0	0	0	70	0	0	0	22.5	0	0	0	0	Red
FALSE	333855	B3371X		T0731688393	Bubbly	Colbie Caillat	7.5	0	0	0	0	0	0	0	0	0	70	0	0	0	22.5	0	0	0	0	Red
FALSE	333856	B3371X		T0731688393	Bubbly	Colbie Caillat	7.5	0	0	0	0	0	0	0	0	0	70	0	0	0	22.5	0	0	0	0	Red
FALSE	378768	B3371X		T0731688393	Bubbly	Colbie Caillat	7.5	0	0	0	0	0	0	0	0	0	70	0	0	0	22.5	0	0	0	0	Red
FALSE	380098	B3371X		T0731688393	Bubbly	Colbie Caillat	7.5	0	0	0	0	0	0	0	0	0	70	0	0	0	22.5	0	0	0	0	Red
FALSE	383153	B3371X		T0731688393	Bubbly	Colbie Caillat	7.5	0	0	0	0	0	0	0	0	0	70	0	0	0	22.5	0	0	0	0	Red
FALSE	387489	B33810		T0700149718	Bette Davis Eyes	Kim Carnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	284726	B3478T		T9002090280	Brianstorm	Arctic Monkeys	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	212111	B34829		T0116112038	Between The Hammer & The Anvil	Judas Priest	33.34	0	0	0	0	0	33.34	0	0	0	0	0	0	0	0	0	0	0	33.32	Red
FALSE	402700	B3518G		T9010060705	Brompton Cocktail	Avenged Sevenfold	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	373796	B3518G		T9010060705	Brompton Cocktail	Avenged Sevenfold	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	260481	B3533K	DED830703548		Bleed	Meshuggah	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	340134	B3533K	DED830703548		Bleed	Meshuggah	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	392213	B3533K	DED830703548		Bleed	Meshuggah	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	397599	B3533K	DED830703548		Bleed	Meshuggah	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	382705	B36060	USWD10423001		Bibbidi-Bobbidi-Boo (The Magic Song)	Verna Felton	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	Red
FALSE	383031	B36060	USWD10423001		Bibbidi-Bobbidi-Boo (The Magic Song)	Verna Felton	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	Red
FALSE	374633	B3613W		T9019685757	Bad Girlfriend	Theory Of A Deadman	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	306517	B3629B	USCA20804058		Narrative: Between Pictures	Brian Wilson	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	296467	B36368		T0601610778	Big Balls	AC/DC	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	389022	B3656X	US2Q80600040		A Beautiful Mine (Theme From Mad Men)	RJD2	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378756	B3730U		T9010519138	Breakeven	The Script	25	49.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	Red
FALSE	378399	B3730U		T9010519138	Breakeven	The Script	25	49.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	Red
FALSE	385407	B3730U		T9010519138	Breakeven	The Script	25	49.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	Red
FALSE	380086	B3730U		T9010519138	Breakeven	The Script	25	49.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	Red
FALSE	279257	B37685		T8005131669	Big City Nights	Scorpions	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	367703	B3896K		T0726002250	Believe	Disturbed	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	384307	B3897F		T0718552158	Bounce	Bon Jovi	33.34	33.34	0	0	33.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	215675	B3928H		T0708844998	Blitzkrieg Bop	Ramones	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	25	Red
FALSE	264567	B3928H		T0708844998	Blitzkrieg Bop	Ramones	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	25	Red
FALSE	333735	B3928H		T0708844998	Blitzkrieg Bop	Ramones	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	25	Red
FALSE	387619	B3928H		T0708844998	Blitzkrieg Bop	Ramones	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	25	Red
FALSE	235177	B3968G	USMC10200012		Deep In the Cut	Blazing Arrows	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	Red
FALSE	387306	B3976V	GBAKW6901013		Blister On The Moon	Taste	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	402694	B3985Z		T9021599097	Burn It To The Ground	Nickelback	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Red
FALSE	373836	B3985Z		T9021599097	Burn It To The Ground	Nickelback	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Red
FALSE	392051	B40393		T0730039367	Big Shot	Billy Joel	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	253416	B40472	USAT20403471		Big Swing Face	Buddy Rich	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	243759	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	260494	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	270125	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	301042	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	355131	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	377244	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	387217	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	391997	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	387818	B41380	USSM19902991		Billy Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	392006	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	392007	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	395949	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	397585	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	409455	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	409458	B41380	USSM19902991		Billie Jean (Solo)	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	409461	B41380	USSM19902991		Billie Jean (Easy Version)	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	391998	B41380	USSM19902991		Billie Jean	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	409070	B41684	USSM11205436		Bullet In The Head	Rage Against The Machine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	Red
FALSE	324899	B42485	GBF088200450	not found	Billy's Got A Gun	Def Leppard	61.05	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	385899	B42720		T9021546849	Bird Dog	The Everly Brothers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	327456	B42830	USAT21207079	not found	Bonzo's Montreux	Led Zeppelin	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	317288	B43132		T0102129510	Birdland	Weather Report	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	382499	B43132		T0102129510	Birdland	Weather Report	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	376556	B43132		T0102129510	Birdland	Maynard Ferguson	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	382509	B4316S		T9028150381	Battlefield	Jordin Sparks	75	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	Red
FALSE	382819	B4316S		T9028150381	Battlefield	Jordin Sparks	75	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	Red
FALSE	383234	B4316S		T9028150381	Battlefield	Jordin Sparks	75	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	Red
FALSE	309572	B43830		T0101415502	Birthday	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378343	B43830		T0101415502	Birthday	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	385507	B44766		T0700173143	Black And Blue	Van Halen	0	58.81	0	0	41.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	379986	B4503B	USUM70954001	T9021680820	The Ballad of Farquaad	David Lindsay-Abaire	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380882	B4503B	USUM70954001	T9021680820	The Ballad of Farquaad	David Lindsay-Abaire	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	301374	B45050	USSM10211288		Black Betty	Ram Jam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	225976	B45050	USSM10211288		Black Betty	Ram Jam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	274659	B45050	USSM10211288		Black Betty (2022 Remix)	Aberton, Rob Borrelli & Brubeg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	305689	B45050	USSM10211288		Black Betty	Ram Jam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	301378	B45050	USSM10211288		Black Betty	Ram Jam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	341721	B45124	no recording artist		Blade	Vital Information	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	373405	B45320		T0702330242	Black Cars	Gino Vannelli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	272222	B4536U		T9021924969	Bella's Lullaby	Carter Burwell	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	384723	B45782		T0700147687	Black Diamond	KISS	0	87.5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	275582	B45840		T0700144166	Black Dog	Led Zeppelin	0	0	0	0	99.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	374011	B45840		T0700144166	Black Dog	Led Zeppelin	0	0	0	0	99.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	311096	B45840		T0700144166	Black Dog	Led Zeppelin	0	0	0	0	99.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	389267	B45840		T0700144166	Black Dog	Led Zeppelin	0	0	0	0	99.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	392864	B45840		T0700144166	Black Dog	Led Zeppelin	0	0	0	0	99.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	392413	B45840		T0700144166	Black Dog	Led Zeppelin	0	0	0	0	99.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	285381	B46200	USSM17000640		Black Magic Woman	Santana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	406623	B46200	USSM17000640		Black Magic Woman/Gypsy Queen	Santana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	363176	B46200	USSM17000640		Black Magic Woman	Santana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	363173	B46200	USSM17000640		Black Magic Woman	Santana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	242566	B46200			Black Magic Woman		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	298214	B46200	USSM17000640		Black Magic Woman	Santana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	399678	B46561		T0100528684	Black Night	Deep Purple	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	394728	B46561		T0100528684	Black Night	Deep Purple	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	308907	B4691M		T0715940092	Breakdown	Guns N' Roses	0	26.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.73	Red
FALSE	278935	B47116		T0700143276	Black Sabbath	Black Sabbath	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	407940	B47116		T0700143276	Black Sabbath	Black Sabbath	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	401586	B47241		T0708848683	Black Velvet	Allanah Myles	0	0	42.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	Red
FALSE	291638	B47438	USRE10200140		A Box Full Of Sharp Objects	The Used	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	385865	B47670	USWB10503187		The Big Country	Talking Heads	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	406677	B47760		T0101630107	Blackbiird	Beyoncé	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	398738	B47760		T0101630107	Blackbird	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380656	B47760		T0101630107	Blackbird	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	379699	B47760		T0101630107	Blackbird	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	377970	B47760		T0101630107	Blackbird	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	406515	B47760		T0101630107	Blackbird	Beyonce	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	371535	B47760		T0101630107	Blackbird	Tony WIlliams	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	224456	B47760		T0101630107	Blackbird	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	223536	B47760		T0101630107	Blackbird	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	222961	B47760		T0101630107	Blackbird	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	373967	B47760		T0101630107	Black Bird	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	384159	B47875	USSM10101261	not found	Beyond Beautiful	Aerosmith	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	407941	B4805K	USVR90954004		Born And Raised	Alexis On Fire	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	291194	B4815V		T0611151611	Big Jet Plane	Angus & Julia Stone	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	295410	B48166	QZHNA2158169		Blue	IEZG feat. Eiffel 65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	390456	B48166	ITT019810104		Blue (Da Ba Dee)	Eiffel 65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	279325	B48178		T8020555743	Blame It On The Boogie	The Jackson 5	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	382825	B48230	DEC738900004		Blame It On The Rain	Milli Vanilli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	378244	B48230	DEC738900004		Blame It On The Rain	Milli Vanilli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	382513	B48230	DEC738900004		Blame It On The Rain	Milli Vanilli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	386708	B48256		T0104696061	Boredom	Buzzcocks	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	285142	B48355		T9013340915	Beer For My Horses	Toby Keith	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	384903	B4899U		T9028960670	Brick By Boring Brick	Paramore	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378100	B49011	USRC10201067	not found	Beautiful	Christina Aguilera	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378728	B49011	USRC10201067	not found	Beautiful	Christina Aguilera	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380068	B49011	USRC10201067	not found	Beautiful	Christina Aguilera	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	318689	B4921X		T0715192929	The Big Money	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	B4921X		T0715192929	The Big Money	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	22746	B4926V		T9030786857	Break	Three Days Grace	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	Red
FALSE	407945	B4927Z		T9156705521	Bailamos	Enrique Iglesias	0	50	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	Red
FALSE	385469	B5004A		T9029900365	Brick By Brick	Train	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	328208	B50405		T0700146208	Blinded By The Light	Manfred Mann's Earth Band	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	318707	B50412		T0708477251	Big Wheel	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	B50412		T0708477251	The Big Wheel	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	318645	B5041Z		T0715197491	The Body Electric	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	B5041Z		T0715197491	The Body Electric	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	264591	B5042B		T3057880947	By-Tor & The Snow Dog	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	274677	B5042B		T3057880947	By-Tor And The Snow Dog	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	B5042B		T3057880947	By-Tor And The Snow Dog	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	321767	B5042D		T0715189313	Bravado	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	285068	B5042D		T0715189313	Bravado	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	B5042D		T0715189313	Bravado	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	331269	B5042E		T0702922120	Between the Wheels	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	318637	B5042E		T0702922120	Between The Wheels	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	B5042E		T0702922120	Between The Wheels	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	331271	B5042E		T0702922120	Between the Wheels	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	332121	B5042E		T0702922120	Between the Wheels	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	332120	B5042E		T0702922120	Between the Wheels	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	332122	B5042E		T0702922120	Between the Wheels	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	B5042F		T0708739121	Between Sun And Moon	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	318599	B5042F		T0708739121	Between Sun & Moon	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	291246	B50594		T0700172515	Blood On Blood	Bon Jovi	33.33	66.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	24289	B5103I	USAT21100240	T9033086703	Bad Romance (cover)	Halestorm	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
